Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Swift,Maruti,2010,"1,31,030 km",Petrol,Manual,"EMI ₹9,654/m*",₹2.32 lakh
Skoda Rapid,Skoda,2012,"1,93,801 km",Diesel,Manual,"EMI ₹9,654/m*",₹2.32 lakh
Maruti Swift,Maruti,2018,"90,515 km",Petrol,Manual,"EMI ₹10,044/m*",₹5.69 lakh
Maruti Wagon R 1.0,Maruti,2011,"63,793 km",Petrol,Manual,"EMI ₹10,044/m*",₹2.00 lakh
Hyundai i20,Hyundai,2012,"47,927 km",Petrol,Manual,"EMI ₹31,186/m*",₹3.51 lakh
Hyundai Elite i20,Hyundai,2014,"49,596 km",Petrol,Manual,"EMI ₹13,751/m*",₹4.14 lakh
Maruti Baleno,Maruti,2017,"1,11,793 km",Petrol,Manual,"EMI ₹11,122/m*",₹5.00 lakh
Hyundai VENUE,Hyundai,2022,"24,210 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Toyota Etios Liva,Toyota,2013,"94,096 km",Petrol,Manual,"EMI ₹16,946/m*",₹3.60 lakh
Hyundai i20,Hyundai,2013,"1,31,114 km",Diesel,Manual,"EMI ₹25,766/m*",₹2.90 lakh
Hyundai Elite i20,Hyundai,2016,"1,33,078 km",Diesel,Manual,"EMI ₹13,852/m*",₹5.26 lakh
Maruti Wagon R 1.0,Maruti,2011,"72,040 km",Petrol,Manual,"EMI ₹13,852/m*",₹2.64 lakh
Volkswagen TAIGUN,Volkswagen,2022,"61,880 km",Petrol,Auto,"EMI ₹16,729/m*",₹9.77 lakh
Volkswagen Polo,Volkswagen,2014,"1,00,385 km",Diesel,Manual,"EMI ₹16,570/m*",₹3.52 lakh
Hyundai i10,Hyundai,2013,"63,843 km",Petrol,Auto,"EMI ₹12,710/m*",₹2.70 lakh
Volkswagen Polo,Volkswagen,2011,"80,213 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.47 lakh
Hyundai Grand i10,Hyundai,2016,"80,524 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
Toyota Corolla Altis,Toyota,2011,"29,413 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.50 lakh
Maruti Ciaz,Maruti,2016,"57,593 km",Diesel,Manual,"EMI ₹12,640/m*",₹4.80 lakh
Hyundai Elite i20,Hyundai,2019,"1,12,287 km",Petrol,Auto,"EMI ₹14,837/m*",₹6.67 lakh
Fiat Grand Punto,Fiat,2010,"1,00,255 km",Petrol,Manual,"EMI ₹14,837/m*",₹0.88 lakh
Hyundai Verna,Hyundai,2015,"98,074 km",Diesel,Manual,"EMI ₹16,840/m*",₹5.07 lakh
Tata Nano,Tata,2015,"16,437 km",Petrol,Auto,"EMI ₹5,767/m*",₹2.19 lakh
Maruti Alto K10,Maruti,2011,"89,521 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.07 lakh
Maruti XL6,Maruti,2020,"78,672 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Maruti Alto 800,Maruti,2015,"68,985 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
Hyundai i20 Active,Hyundai,2017,"85,000 km",Petrol,Manual,"EMI ₹9,580/m*",₹4.90 lakh
Hyundai Verna,Hyundai,2016,"43,031 km",Petrol,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Maruti Swift,Maruti,2014,"87,546 km",Petrol,Manual,"EMI ₹15,245/m*",₹4.59 lakh
Maruti Ciaz,Maruti,2015,"1,07,211 km",Petrol,Manual,"EMI ₹12,166/m*",₹4.62 lakh
Maruti Alto K10,Maruti,2015,"48,503 km",Petrol,Manual,"EMI ₹7,479/m*",₹2.84 lakh
Hyundai Elite i20,Hyundai,2017,"76,473 km",Petrol,Manual,"EMI ₹11,046/m*",₹5.65 lakh
Hyundai i10,Hyundai,2010,"59,081 km",Petrol,Auto,"EMI ₹11,046/m*",₹2.13 lakh
Maruti Alto,Maruti,2011,"70,845 km",Petrol,Manual,"EMI ₹11,046/m*",₹1.40 lakh
Ford Figo,Ford,2011,"61,088 km",Petrol,Manual,"EMI ₹11,046/m*",₹1.70 lakh
Maruti Swift,Maruti,2016,"72,574 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
Honda BR-V,Honda,2016,"1,07,632 km",Diesel,Manual,"EMI ₹11,640/m*",₹4.42 lakh
BMW X1,BMW,2016,"65,254 km",Diesel,Auto,"EMI ₹44,971/m*",₹17.40 lakh
Ford Figo Aspire,Ford,2015,"92,134 km",Diesel,Manual,"EMI ₹10,728/m*",₹3.23 lakh
Fiat Grand Punto,Fiat,2012,"1,00,350 km",Diesel,Manual,"EMI ₹10,728/m*",₹1.37 lakh
Ford Fiesta Classic,Ford,2011,"1,30,275 km",Petrol,Manual,"EMI ₹10,728/m*",₹1.60 lakh
Hyundai i10,Hyundai,2012,"38,297 km",Petrol,Auto,"EMI ₹30,742/m*",₹3.46 lakh
Hyundai Creta,Hyundai,2015,"1,20,828 km",Diesel,Manual,"EMI ₹26,191/m*",₹8.00 lakh
Tata TIGOR,Tata,2017,"57,331 km",Petrol,Manual,"EMI ₹6,745/m*",₹3.45 lakh
Maruti Swift Dzire,Maruti,2012,"1,00,603 km",Petrol,Manual,"EMI ₹27,987/m*",₹3.15 lakh
Maruti Celerio,Maruti,2015,"75,821 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
KIA SELTOS,KIA,2019,"44,565 km",Petrol,Manual,"EMI ₹15,684/m*",₹9.16 lakh
Hyundai i20,Hyundai,2014,"93,136 km",Petrol,Manual,"EMI ₹13,053/m*",₹3.93 lakh
Ford Ecosport,Ford,2018,"1,08,858 km",Diesel,Manual,"EMI ₹14,036/m*",₹6.31 lakh
Maruti Swift,Maruti,2014,"1,32,687 km",Diesel,Manual,"EMI ₹18,924/m*",₹4.02 lakh
Tata Indica Vista,Tata,2011,"48,647 km",Diesel,Manual,"EMI ₹18,924/m*",₹1.66 lakh
Tata NEXON,Tata,2021,"26,113 km",Petrol,Manual,"EMI ₹16,095/m*",₹9.40 lakh
Maruti SX4,Maruti,2013,"44,922 km",Petrol,Manual,"EMI ₹7,249/m*",₹1.54 lakh
Maruti Swift Dzire,Maruti,2015,"49,957 km",Petrol,Manual,"EMI ₹13,773/m*",₹5.23 lakh
Maruti Swift,Maruti,2018,"58,270 km",Petrol,Auto,"EMI ₹9,833/m*",₹5.57 lakh
Mahindra E2O,Mahindra,2015,"63,285 km",Electric,Auto,"EMI ₹4,529/m*",₹1.72 lakh
Nissan Sunny,Nissan,2012,"15,863 km",Petrol,Manual,"EMI ₹25,322/m*",₹2.85 lakh
Ford Figo,Ford,2013,"1,18,104 km",Diesel,Manual,"EMI ₹19,636/m*",₹2.21 lakh
Hyundai AURA,Hyundai,2020,"7,997 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
Hyundai i10,Hyundai,2011,"75,309 km",Petrol,Manual,"EMI ₹11,827/m*",₹2.17 lakh
Maruti Celerio,Maruti,2018,"99,189 km",Petrol,Manual,"EMI ₹7,732/m*",₹4.38 lakh
Ford Figo,Ford,2010,"1,24,052 km",Petrol,Manual,"EMI ₹7,732/m*",₹1.52 lakh
Hyundai Santro Xing,Hyundai,2011,"68,941 km",Petrol,Manual,"EMI ₹7,732/m*",₹1.91 lakh
Renault Kwid,Renault,2021,"37,728 km",Petrol,Auto,"EMI ₹7,414/m*",₹4.20 lakh
Hyundai i20,Hyundai,2010,"1,95,106 km",Petrol,Manual,"EMI ₹7,414/m*",₹2.00 lakh
Hyundai i10,Hyundai,2012,"58,149 km",Petrol,Manual,"EMI ₹23,655/m*",₹2.66 lakh
Maruti Celerio,Maruti,2015,"77,246 km",Petrol,Auto,"EMI ₹7,768/m*",₹2.95 lakh
Maruti XL6,Maruti,2022,"26,054 km",Petrol,Auto,"EMI ₹22,242/m*",₹12.99 lakh
Maruti Swift Dzire,Maruti,2016,"70,318 km",Petrol,Manual,"EMI ₹7,585/m*",₹3.41 lakh
Honda City,Honda,2016,"58,584 km",Petrol,Manual,"EMI ₹12,346/m*",₹5.55 lakh
Renault TRIBER,Renault,2022,"17,033 km",Petrol,Manual,"EMI ₹11,933/m*",₹6.76 lakh
Honda Amaze,Honda,2015,"89,498 km",Diesel,Manual,"EMI ₹11,758/m*",₹3.54 lakh
Tata Tiago,Tata,2021,"46,543 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Tata Harrier,Tata,2020,"1,45,790 km",Diesel,Auto,"EMI ₹25,678/m*",₹11.81 lakh
Chevrolet Spark,Chevrolet,2011,"67,539 km",Petrol,Manual,"EMI ₹25,678/m*",₹0.82 lakh
Ford Ecosport,Ford,2014,"74,428 km",Diesel,Manual,"EMI ₹19,300/m*",₹4.10 lakh
Nissan MAGNITE,Nissan,2022,"7,682 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Honda Jazz,Honda,2016,"62,161 km",Petrol,Manual,"EMI ₹9,009/m*",₹4.05 lakh
Maruti Alto K10,Maruti,2011,"47,659 km",Petrol,Manual,"EMI ₹9,009/m*",₹2.05 lakh
Tata ALTROZ,Tata,2022,"46,967 km",Petrol,Manual,"EMI ₹11,739/m*",₹6.65 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"24,816 km",Petrol,Manual,"EMI ₹8,685/m*",₹4.92 lakh
Honda Amaze,Honda,2013,"50,344 km",Diesel,Manual,"EMI ₹33,496/m*",₹3.77 lakh
Honda WR-V,Honda,2018,"74,905 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
Hyundai i20,Hyundai,2010,"88,753 km",Petrol,Manual,"EMI ₹9,709/m*",₹1.20 lakh
Maruti Swift,Maruti,2011,"72,593 km",Petrol,Manual,"EMI ₹9,709/m*",₹2.60 lakh
Nissan MAGNITE,Nissan,2022,"32,552 km",Petrol,Auto,"EMI ₹13,751/m*",₹7.79 lakh
Maruti Wagon R 1.0,Maruti,2011,"69,996 km",Petrol,Manual,"EMI ₹13,751/m*",₹2.21 lakh
Hyundai AURA,Hyundai,2021,"49,282 km",Petrol,Manual,"EMI ₹10,433/m*",₹5.91 lakh
Nissan Micra,Nissan,2017,"53,000 km",Petrol,Auto,"EMI ₹10,107/m*",₹5.17 lakh
Maruti S PRESSO,Maruti,2020,"23,494 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
Maruti Baleno,Maruti,2023,"19,127 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
Honda Amaze,Honda,2014,"50,209 km",Petrol,Auto,"EMI ₹11,957/m*",₹3.60 lakh
Honda Amaze,Honda,2018,"66,922 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
Renault Kiger,Renault,2022,"34,982 km",Petrol,Auto,"EMI ₹9,285/m*",₹5.26 lakh
Tata Indica Vista,Tata,2012,"1,13,964 km",Diesel,Manual,"EMI ₹9,285/m*",₹1.52 lakh
Hyundai AURA,Hyundai,2020,"33,177 km",Petrol,Auto,"EMI ₹11,068/m*",₹6.27 lakh
Hyundai Creta,Hyundai,2017,"1,03,149 km",Diesel,Manual,"EMI ₹19,568/m*",₹9.00 lakh
KIA CARENS,KIA,2022,"79,995 km",Diesel,Manual,"EMI ₹23,989/m*",₹14.01 lakh
Hyundai Verna,Hyundai,2013,"1,29,239 km",Petrol,Manual,"EMI ₹15,817/m*",₹3.36 lakh
Maruti Baleno,Maruti,2018,"78,765 km",Petrol,Manual,"EMI ₹7,396/m*",₹4.19 lakh
Mahindra Xylo,Mahindra,2018,"85,231 km",Diesel,Manual,"EMI ₹8,641/m*",₹4.42 lakh
BMW 5 Series,BMW,2014,"60,040 km",Diesel,Auto,"EMI ₹81,424/m*",₹17.47 lakh
Honda Amaze,Honda,2015,"1,11,184 km",Petrol,Auto,"EMI ₹8,954/m*",₹3.40 lakh
Ford Ecosport,Ford,2017,"92,296 km",Petrol,Auto,"EMI ₹13,783/m*",₹7.05 lakh
Mahindra XUV500,Mahindra,2014,"1,37,724 km",Diesel,Manual,"EMI ₹27,067/m*",₹5.75 lakh
Maruti Alto K10,Maruti,2018,"9,984 km",Petrol,Auto,"EMI ₹6,355/m*",₹3.60 lakh
Maruti Baleno,Maruti,2018,"51,603 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Maruti A Star,Maruti,2011,"85,083 km",Petrol,Auto,"EMI ₹11,474/m*",₹2.00 lakh
Hyundai i10,Hyundai,2011,"37,842 km",Petrol,Manual,"EMI ₹11,474/m*",₹2.20 lakh
Chevrolet Aveo,Chevrolet,2010,"1,25,066 km",Petrol,Manual,"EMI ₹11,474/m*",₹2.18 lakh
Tata Nano,Tata,2012,"82,342 km",Petrol,Manual,"EMI ₹6,042/m*",₹0.68 lakh
Hyundai Creta,Hyundai,2017,"62,576 km",Petrol,Manual,"EMI ₹15,327/m*",₹7.84 lakh
Tata NEXON,Tata,2021,"63,114 km",Petrol,Manual,"EMI ₹13,955/m*",₹8.15 lakh
Maruti Swift,Maruti,2014,"29,638 km",Petrol,Manual,"EMI ₹10,031/m*",₹3.02 lakh
Tata NEXON,Tata,2022,"5,901 km",Petrol,Manual,"EMI ₹15,479/m*",₹9.04 lakh
Maruti Alto K10,Maruti,2017,"59,922 km",Petrol,Manual,"EMI ₹6,979/m*",₹3.57 lakh
Tata NEXON,Tata,2018,"84,741 km",Diesel,Manual,"EMI ₹12,981/m*",₹6.64 lakh
Maruti Baleno,Maruti,2023,"28,946 km",Petrol,Auto,"EMI ₹13,893/m*",₹7.87 lakh
Renault Kwid,Renault,2023,"24,075 km",Petrol,Auto,"EMI ₹8,314/m*",₹4.71 lakh
Maruti Alto,Maruti,2022,"63,463 km",Petrol,Manual,"EMI ₹6,426/m*",₹3.64 lakh
Hyundai i10,Hyundai,2010,"76,140 km",Petrol,Manual,"EMI ₹6,426/m*",₹1.44 lakh
Hyundai i10,Hyundai,2011,"81,947 km",Petrol,Manual,"EMI ₹6,426/m*",₹1.49 lakh
Mahindra XUV500,Mahindra,2012,"1,70,777 km",Diesel,Manual,"EMI ₹6,426/m*",₹5.14 lakh
Maruti Ciaz,Maruti,2018,"1,18,745 km",Petrol,Auto,"EMI ₹13,480/m*",₹6.06 lakh
KIA CARENS,KIA,2023,"34,507 km",Petrol,Manual,"EMI ₹21,300/m*",₹12.44 lakh
Ford Figo,Ford,2011,"1,14,632 km",Petrol,Manual,"EMI ₹21,300/m*",₹1.40 lakh
Maruti Swift,Maruti,2013,"1,13,438 km",Petrol,Manual,"EMI ₹13,934/m*",₹2.96 lakh
Hyundai Elite i20,Hyundai,2016,"39,172 km",Petrol,Manual,"EMI ₹12,590/m*",₹5.66 lakh
Mahindra Kuv100,Mahindra,2017,"74,000 km",Petrol,Manual,"EMI ₹5,142/m*",₹2.63 lakh
Tata Indica EV2,Tata,2011,"1,57,411 km",Diesel,Manual,"EMI ₹5,142/m*",₹1.00 lakh
Skoda Rapid,Skoda,2017,"1,39,339 km",Diesel,Auto,"EMI ₹13,903/m*",₹6.25 lakh
Hyundai i10,Hyundai,2010,"51,285 km",Petrol,Manual,"EMI ₹13,903/m*",₹2.52 lakh
Maruti Swift,Maruti,2019,"52,112 km",Petrol,Manual,"EMI ₹9,815/m*",₹5.56 lakh
Mahindra TUV300,Mahindra,2016,"1,56,636 km",Diesel,Manual,"EMI ₹12,509/m*",₹4.75 lakh
Maruti Swift Dzire,Maruti,2015,"57,491 km",Petrol,Manual,"EMI ₹12,772/m*",₹4.85 lakh
Maruti Alto K10,Maruti,2011,"1,35,072 km",Petrol,Manual,"EMI ₹12,772/m*",₹1.39 lakh
Maruti Swift,Maruti,2015,"2,00,468 km",Diesel,Manual,"EMI ₹12,854/m*",₹3.87 lakh
Tata NEXON,Tata,2018,"58,452 km",Diesel,Manual,"EMI ₹14,467/m*",₹7.40 lakh
Hyundai NEW I20,Hyundai,2022,"33,463 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
Maruti Swift,Maruti,2018,"90,661 km",Diesel,Auto,"EMI ₹12,571/m*",₹6.43 lakh
Honda Jazz,Honda,2017,"50,248 km",Petrol,Manual,"EMI ₹9,189/m*",₹4.70 lakh
Maruti Wagon R Duo,Maruti,2011,"75,522 km",Petrol,Manual,"EMI ₹9,189/m*",₹2.27 lakh
Hyundai Elite i20,Hyundai,2016,"59,091 km",Petrol,Manual,"EMI ₹11,478/m*",₹5.16 lakh
Maruti XL6,Maruti,2021,"39,786 km",Petrol,Manual,"EMI ₹17,773/m*",₹10.38 lakh
Hyundai i10,Hyundai,2011,"1,02,526 km",Petrol,Manual,"EMI ₹17,773/m*",₹1.21 lakh
Maruti Ritz,Maruti,2010,"1,82,198 km",Diesel,Manual,"EMI ₹17,773/m*",₹1.77 lakh
Hyundai Grand i10,Hyundai,2017,"47,424 km",Petrol,Auto,"EMI ₹7,820/m*",₹4.00 lakh
Toyota Etios Liva,Toyota,2011,"69,767 km",Petrol,Manual,"EMI ₹7,820/m*",₹3.06 lakh
Honda City,Honda,2011,"83,391 km",Petrol,Manual,"EMI ₹7,820/m*",₹3.00 lakh
Honda Amaze,Honda,2023,"28,023 km",Petrol,Manual,"EMI ₹11,386/m*",₹6.45 lakh
Hyundai Eon,Hyundai,2011,"61,250 km",Petrol,Manual,"EMI ₹11,386/m*",₹1.62 lakh
Honda City,Honda,2015,"81,275 km",Petrol,Auto,"EMI ₹17,117/m*",₹6.50 lakh
KIA CARENS,KIA,2023,"24,811 km",Diesel,Manual,"EMI ₹25,769/m*",₹15.05 lakh
Tata NEXON,Tata,2021,"23,449 km",Petrol,Manual,"EMI ₹17,722/m*",₹10.35 lakh
Hyundai Elite i20,Hyundai,2016,"82,291 km",Petrol,Manual,"EMI ₹11,322/m*",₹5.09 lakh
Ford Ecosport,Ford,2014,"97,185 km",Diesel,Manual,"EMI ₹22,313/m*",₹4.74 lakh
Mahindra Quanto,Mahindra,2013,"48,500 km",Diesel,Manual,"EMI ₹22,237/m*",₹2.50 lakh
Renault TRIBER,Renault,2023,"46,996 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Hyundai Grand i10,Hyundai,2016,"32,141 km",Petrol,Auto,"EMI ₹10,010/m*",₹4.50 lakh
Mahindra XUV300,Mahindra,2023,"13,525 km",Petrol,Manual,"EMI ₹14,040/m*",₹8.20 lakh
Volkswagen Ameo,Volkswagen,2017,"1,57,788 km",Diesel,Manual,"EMI ₹8,408/m*",₹3.78 lakh
Mahindra XUV500,Mahindra,2014,"7,00,001 km",Diesel,Manual,"EMI ₹28,244/m*",₹6.00 lakh
Tata NEXON,Tata,2020,"54,349 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Maruti Grand Vitara,Maruti,2024,"17,816 km",Petrol,Manual,"EMI ₹20,478/m*",₹11.96 lakh
Maruti Ritz,Maruti,2011,"1,23,899 km",Petrol,Manual,"EMI ₹20,478/m*",₹2.51 lakh
Volkswagen Vento,Volkswagen,2012,"1,41,203 km",Diesel,Manual,"EMI ₹20,478/m*",₹2.50 lakh
Mahindra XUV500,Mahindra,2018,"23,000 km",Diesel,Auto,"EMI ₹25,277/m*",₹13.28 lakh
Hyundai Grand i10,Hyundai,2015,"1,15,315 km",Petrol,Manual,"EMI ₹9,981/m*",₹3.79 lakh
Hyundai Verna,Hyundai,2013,"80,749 km",Petrol,Auto,"EMI ₹21,701/m*",₹4.61 lakh
Maruti Baleno,Maruti,2024,"59,205 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Renault Duster,Renault,2016,"53,962 km",Diesel,Manual,"EMI ₹15,537/m*",₹5.90 lakh
Maruti Ertiga,Maruti,2024,"7,424 km",Petrol,Manual,"EMI ₹20,906/m*",₹12.21 lakh
Tata NEXON,Tata,2021,"1,57,601 km",Diesel,Auto,"EMI ₹19,416/m*",₹8.93 lakh
Volkswagen Ameo,Volkswagen,2017,"1,10,071 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Renault TRIBER,Renault,2020,"60,768 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
Ford Figo,Ford,2010,"1,65,731 km",Diesel,Manual,"EMI ₹10,715/m*",₹0.78 lakh
Tata NEXON,Tata,2022,"34,043 km",Petrol,Manual,"EMI ₹15,838/m*",₹9.25 lakh
Maruti Dzire,Maruti,2020,"79,286 km",Petrol,Manual,"EMI ₹10,327/m*",₹5.85 lakh
Hyundai AURA,Hyundai,2022,"41,888 km",Petrol,Manual,"EMI ₹10,327/m*",₹5.85 lakh
Hyundai i20 Active,Hyundai,2017,"39,604 km",Petrol,Manual,"EMI ₹10,323/m*",₹5.28 lakh
Maruti Baleno,Maruti,2018,"75,511 km",Petrol,Manual,"EMI ₹7,185/m*",₹4.07 lakh
Hyundai Grand i10,Hyundai,2015,"58,717 km",Petrol,Manual,"EMI ₹11,534/m*",₹4.38 lakh
Maruti Swift,Maruti,2014,"57,462 km",Diesel,Manual,"EMI ₹24,196/m*",₹5.14 lakh
Hyundai Creta,Hyundai,2016,"1,29,851 km",Petrol,Manual,"EMI ₹16,683/m*",₹7.50 lakh
Hyundai Grand i10,Hyundai,2018,"51,849 km",Petrol,Auto,"EMI ₹8,597/m*",₹4.87 lakh
Maruti Swift Dzire,Maruti,2011,"1,11,876 km",Petrol,Manual,"EMI ₹8,597/m*",₹2.67 lakh
Mahindra Quanto,Mahindra,2012,"30,781 km",Diesel,Manual,"EMI ₹8,597/m*",₹2.52 lakh
Skoda Rapid,Skoda,2012,"1,51,851 km",Diesel,Manual,"EMI ₹8,597/m*",₹2.27 lakh
Maruti Vitara Brezza,Maruti,2016,"1,57,767 km",Diesel,Manual,"EMI ₹14,931/m*",₹5.67 lakh
Hyundai Elite i20,Hyundai,2019,"54,298 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Tata Nano,Tata,2012,"82,965 km",Petrol,Manual,"EMI ₹5,953/m*",₹0.67 lakh
Honda Amaze,Honda,2014,"2,39,107 km",Diesel,Manual,"EMI ₹11,863/m*",₹2.52 lakh
Maruti Baleno,Maruti,2017,"61,262 km",Petrol,Manual,"EMI ₹10,440/m*",₹5.34 lakh
Maruti Swift,Maruti,2014,"1,09,647 km",Petrol,Manual,"EMI ₹14,050/m*",₹4.23 lakh
Hyundai Elite i20,Hyundai,2016,"1,19,761 km",Petrol,Manual,"EMI ₹10,789/m*",₹4.85 lakh
Maruti Baleno,Maruti,2022,"41,567 km",Petrol,Auto,"EMI ₹13,222/m*",₹7.49 lakh
Hyundai Verna,Hyundai,2018,"68,332 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
Maruti Swift,Maruti,2013,"89,444 km",Diesel,Manual,"EMI ₹37,761/m*",₹4.25 lakh
Ford Classic,Ford,2012,"1,05,314 km",Diesel,Manual,"EMI ₹37,761/m*",₹1.60 lakh
Mahindra XUV500,Mahindra,2016,"1,15,199 km",Diesel,Auto,"EMI ₹26,569/m*",₹10.28 lakh
Honda Amaze,Honda,2021,"28,485 km",Petrol,Manual,"EMI ₹10,309/m*",₹5.84 lakh
Maruti Swift,Maruti,2023,"35,764 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Hyundai Creta,Hyundai,2016,"63,060 km",Petrol,Manual,"EMI ₹19,960/m*",₹9.18 lakh
Maruti Ciaz,Maruti,2018,"80,655 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Maruti Swift,Maruti,2020,"96,726 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
Mahindra XUV500,Mahindra,2015,"84,397 km",Diesel,Manual,"EMI ₹19,929/m*",₹6.00 lakh
Hyundai i10,Hyundai,2011,"80,594 km",Petrol,Manual,"EMI ₹19,929/m*",₹1.89 lakh
Hyundai Elite i20,Hyundai,2018,"41,577 km",Petrol,Manual,"EMI ₹9,797/m*",₹5.55 lakh
Hyundai Elite i20,Hyundai,2017,"1,45,769 km",Diesel,Manual,"EMI ₹10,321/m*",₹4.64 lakh
Maruti XL6,Maruti,2022,"38,158 km",Petrol,Manual,"EMI ₹18,492/m*",₹10.80 lakh
Hyundai Verna,Hyundai,2014,"71,499 km",Petrol,Manual,"EMI ₹14,946/m*",₹4.50 lakh
Hyundai Elite i20,Hyundai,2018,"51,975 km",Petrol,Auto,"EMI ₹13,458/m*",₹6.05 lakh
Renault TRIBER,Renault,2022,"30,247 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Maruti Dzire,Maruti,2017,"89,491 km",Petrol,Auto,"EMI ₹8,798/m*",₹4.50 lakh
Hyundai Grand i10,Hyundai,2015,"82,105 km",Petrol,Manual,"EMI ₹7,887/m*",₹3.00 lakh
Hyundai Creta,Hyundai,2016,"1,14,504 km",Petrol,Auto,"EMI ₹16,683/m*",₹7.50 lakh
Maruti Ciaz,Maruti,2021,"73,881 km",Petrol,Manual,"EMI ₹13,187/m*",₹7.47 lakh
Hyundai Xcent,Hyundai,2014,"72,551 km",Petrol,Manual,"EMI ₹9,732/m*",₹2.93 lakh
Renault Duster,Renault,2014,"96,789 km",Diesel,Manual,"EMI ₹22,360/m*",₹4.75 lakh
Fiat Grand Punto,Fiat,2011,"1,33,993 km",Diesel,Manual,"EMI ₹22,360/m*",₹1.64 lakh
Mahindra Thar,Mahindra,2018,"63,792 km",Diesel,Manual,"EMI ₹12,004/m*",₹6.14 lakh
Maruti Ciaz,Maruti,2019,"2,53,835 km",Diesel,Manual,"EMI ₹14,837/m*",₹6.67 lakh
Fiat Linea,Fiat,2010,"1,07,900 km",Petrol,Manual,"EMI ₹14,837/m*",₹1.63 lakh
Tata NEXON,Tata,2021,"20,645 km",Petrol,Auto,"EMI ₹15,924/m*",₹9.30 lakh
Maruti SX4,Maruti,2011,"22,506 km",Petrol,Manual,"EMI ₹15,924/m*",₹2.76 lakh
Hyundai i20,Hyundai,2013,"66,982 km",Petrol,Manual,"EMI ₹14,499/m*",₹3.08 lakh
Hyundai i20,Hyundai,2011,"54,207 km",Petrol,Manual,"EMI ₹14,499/m*",₹2.89 lakh
Volkswagen Polo,Volkswagen,2018,"74,162 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
Tata NEXON,Tata,2020,"37,749 km",Petrol,Auto,"EMI ₹13,151/m*",₹7.45 lakh
Mahindra XUV500,Mahindra,2017,"1,13,639 km",Diesel,Manual,"EMI ₹17,440/m*",₹7.84 lakh
Maruti Baleno,Maruti,2023,"48,027 km",Petrol,Manual,"EMI ₹14,040/m*",₹8.20 lakh
Maruti Swift,Maruti,2016,"42,188 km",Diesel,Manual,"EMI ₹14,299/m*",₹5.43 lakh
Maruti Baleno,Maruti,2016,"88,621 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Tata Tiago,Tata,2016,"18,098 km",Petrol,Manual,"EMI ₹9,254/m*",₹4.16 lakh
Maruti Wagon R 1.0,Maruti,2011,"1,52,559 km",Petrol,Manual,"EMI ₹9,254/m*",₹2.60 lakh
Tata TIGOR,Tata,2020,"20,178 km",Petrol,Auto,"EMI ₹8,120/m*",₹4.60 lakh
Maruti Alto K10,Maruti,2011,"47,609 km",Petrol,Manual,"EMI ₹8,120/m*",₹2.05 lakh
KIA CARENS,KIA,2023,"23,141 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
Hyundai NEW SANTRO,Hyundai,2018,"32,791 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
Maruti S PRESSO,Maruti,2020,"8,046 km",Petrol,Manual,"EMI ₹6,302/m*",₹3.57 lakh
Honda City,Honda,2015,"1,86,027 km",Diesel,Manual,"EMI ₹14,349/m*",₹4.32 lakh
