Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Tata PUNCH,Tata,2021,"37,733 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
Hyundai Santro Xing,Hyundai,2011,"1,12,815 km",Petrol,Manual,"EMI ₹8,032/m*",₹0.81 lakh
Hyundai Xcent,Hyundai,2018,"1,17,592 km",Petrol,Manual,"EMI ₹5,687/m*",₹2.56 lakh
Skoda Fabia,Skoda,2011,"1,50,000 km",Petrol,Manual,"EMI ₹5,687/m*",₹1.66 lakh
Honda City,Honda,2017,"1,68,513 km",Diesel,Manual,"EMI ₹12,791/m*",₹5.75 lakh
Mahindra XUV500,Mahindra,2017,"1,22,566 km",Diesel,Manual,"EMI ₹10,054/m*",₹4.52 lakh
Maruti Ciaz,Maruti,2016,"1,01,741 km",Diesel,Manual,"EMI ₹9,480/m*",₹3.60 lakh
Honda Amaze,Honda,2018,"1,04,048 km",Petrol,Manual,"EMI ₹8,119/m*",₹3.65 lakh
Maruti Swift Dzire,Maruti,2010,"2,78,068 km",Diesel,Manual,"EMI ₹8,119/m*",₹1.32 lakh
Ford FREESTYLE,Ford,2018,"96,534 km",Diesel,Manual,"EMI ₹7,058/m*",₹3.61 lakh
Tata Indigo ECS,Tata,2016,"81,803 km",Diesel,Manual,"EMI ₹3,950/m*",₹1.50 lakh
Ford Figo Aspire,Ford,2015,"1,26,725 km",Petrol,Manual,"EMI ₹5,451/m*",₹2.07 lakh
Tata Indigo ECS,Tata,2014,"2,18,245 km",Diesel,Manual,"EMI ₹3,531/m*",₹0.75 lakh
Renault Kwid,Renault,2019,"79,198 km",Petrol,Auto,"EMI ₹3,990/m*",₹2.26 lakh
Hyundai Xcent,Hyundai,2014,"78,387 km",Petrol,Manual,"EMI ₹9,998/m*",₹3.01 lakh
Hyundai Verna,Hyundai,2017,"1,40,531 km",Diesel,Manual,"EMI ₹9,877/m*",₹4.44 lakh
Toyota Fortuner,Toyota,2013,"98,498 km",Diesel,Auto,"EMI ₹66,637/m*",₹7.50 lakh
Hyundai Santro Xing,Hyundai,2012,"68,023 km",Petrol,Manual,"EMI ₹9,907/m*",₹1.11 lakh
Maruti Alto,Maruti,2022,"37,206 km",Petrol,Manual,"EMI ₹5,349/m*",₹3.03 lakh
Hyundai Eon,Hyundai,2015,"67,927 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.33 lakh
Toyota Etios,Toyota,2010,"81,645 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.55 lakh
Mercedes Benz E Class,Mercedes,2013,"52,636 km",Diesel,Auto,"EMI ₹44,424/m*",₹5.00 lakh
Maruti Swift,Maruti,2019,"1,42,198 km",Petrol,Manual,"EMI ₹9,565/m*",₹4.30 lakh
Nissan Micra,Nissan,2011,"1,16,273 km",Petrol,Manual,"EMI ₹9,565/m*",₹0.86 lakh
Maruti Swift,Maruti,2013,"37,144 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.70 lakh
Hyundai Grand i10,Hyundai,2017,"1,15,758 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
Ford Ecosport,Ford,2016,"1,04,685 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
Tata ALTROZ,Tata,2021,"96,744 km",Diesel,Manual,"EMI ₹8,032/m*",₹4.55 lakh
Tata TIGOR,Tata,2023,"5,771 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
Tata TIGOR,Tata,2022,"55,000 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Fiat Linea,Fiat,2014,"1,33,412 km",Diesel,Manual,"EMI ₹6,167/m*",₹1.31 lakh
Ford Figo,Ford,2010,"80,092 km",Petrol,Manual,"EMI ₹6,167/m*",₹0.71 lakh
Renault TRIBER,Renault,2020,"98,423 km",Petrol,Auto,"EMI ₹7,732/m*",₹4.38 lakh
Hyundai i20,Hyundai,2011,"1,10,237 km",Petrol,Manual,"EMI ₹7,732/m*",₹1.53 lakh
Maruti Wagon R,Maruti,2007,"79,869 km",Petrol,Manual,"EMI ₹7,732/m*",₹0.74 lakh
Maruti OMNI E,Maruti,2011,"76,596 km",Petrol,Manual,"EMI ₹7,732/m*",₹0.74 lakh
Hyundai i20,Hyundai,2010,"86,779 km",Petrol,Manual,"EMI ₹7,732/m*",₹1.55 lakh
Maruti Alto,Maruti,2010,"1,06,911 km",Petrol,Manual,"EMI ₹7,732/m*",₹0.66 lakh
Toyota Corolla Altis,Toyota,2011,"1,71,994 km",Diesel,Manual,"EMI ₹7,732/m*",₹2.72 lakh
KIA CARENS,KIA,2022,"62,200 km",Diesel,Auto,"EMI ₹21,009/m*",₹12.27 lakh
Toyota Etios Liva,Toyota,2011,"1,59,095 km",Diesel,Manual,"EMI ₹21,009/m*",₹1.60 lakh
Hyundai Eon,Hyundai,2013,"93,531 km",Petrol,Manual,"EMI ₹5,555/m*",₹1.18 lakh
Hyundai Creta,Hyundai,2017,"1,01,408 km",Diesel,Manual,"EMI ₹15,237/m*",₹6.85 lakh
Renault Pulse,Renault,2017,"1,19,422 km",Diesel,Manual,"EMI ₹4,582/m*",₹2.06 lakh
Honda Amaze,Honda,2015,"1,55,703 km",Diesel,Manual,"EMI ₹9,001/m*",₹2.71 lakh
Honda Amaze,Honda,2016,"58,615 km",Petrol,Manual,"EMI ₹6,951/m*",₹3.13 lakh
Maruti Alto K10,Maruti,2016,"80,961 km",Petrol,Auto,"EMI ₹4,360/m*",₹1.96 lakh
Honda Amaze,Honda,2016,"72,343 km",Petrol,Manual,"EMI ₹5,917/m*",₹2.66 lakh
Maruti Ciaz,Maruti,2019,"43,449 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
Maruti Ritz,Maruti,2011,"1,31,854 km",Petrol,Manual,"EMI ₹9,709/m*",₹1.23 lakh
Maruti Swift Dzire,Maruti,2015,"2,60,206 km",Diesel,Manual,"EMI ₹10,828/m*",₹3.26 lakh
Mahindra MARAZZO,Mahindra,2019,"1,45,606 km",Diesel,Manual,"EMI ₹8,075/m*",₹3.63 lakh
Honda Jazz,Honda,2016,"97,253 km",Petrol,Auto,"EMI ₹7,768/m*",₹3.49 lakh
Hyundai Creta,Hyundai,2017,"87,315 km",Diesel,Manual,"EMI ₹14,659/m*",₹6.59 lakh
Hyundai Verna,Hyundai,2024,"19,109 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Maruti Ciaz,Maruti,2016,"1,40,353 km",Diesel,Manual,"EMI ₹10,218/m*",₹3.88 lakh
Maruti Vitara Brezza,Maruti,2019,"1,55,163 km",Diesel,Manual,"EMI ₹12,924/m*",₹5.81 lakh
Tata ALTROZ,Tata,2021,"33,643 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
Mahindra KUV 100 NXT,Mahindra,2018,"1,40,371 km",Petrol,Manual,"EMI ₹5,358/m*",₹2.41 lakh
Maruti Swift Dzire,Maruti,2012,"1,53,332 km",Diesel,Manual,"EMI ₹5,358/m*",₹2.45 lakh
Maruti Ciaz,Maruti,2018,"66,202 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Tata NEXON,Tata,2023,"24,288 km",Petrol,Manual,"EMI ₹12,798/m*",₹7.25 lakh
Ford New Figo,Ford,2019,"73,347 km",Diesel,Manual,"EMI ₹5,940/m*",₹3.37 lakh
Hyundai i10,Hyundai,2010,"90,198 km",Petrol,Manual,"EMI ₹5,940/m*",₹0.90 lakh
Toyota Corolla Altis,Toyota,2011,"2,03,303 km",Diesel,Manual,"EMI ₹5,940/m*",₹2.00 lakh
Maruti Wagon R 1.0,Maruti,2010,"1,86,974 km",Petrol,Manual,"EMI ₹5,940/m*",₹0.99 lakh
Hyundai Verna,Hyundai,2014,"1,49,240 km",Petrol,Manual,"EMI ₹10,595/m*",₹3.19 lakh
Maruti BREZZA,Maruti,2023,"47,551 km",Petrol,Manual,"EMI ₹14,434/m*",₹8.43 lakh
Maruti S PRESSO,Maruti,2022,"10,195 km",Petrol,Manual,"EMI ₹6,355/m*",₹3.60 lakh
Mahindra TUV300,Mahindra,2019,"1,17,372 km",Diesel,Manual,"EMI ₹8,720/m*",₹3.92 lakh
Maruti Ciaz,Maruti,2018,"69,243 km",Petrol,Manual,"EMI ₹8,314/m*",₹4.71 lakh
Jeep Compass,Jeep,2018,"1,35,585 km",Diesel,Manual,"EMI ₹14,681/m*",₹6.60 lakh
Tata TIGOR,Tata,2023,"89,882 km",Petrol,Manual,"EMI ₹9,886/m*",₹5.60 lakh
Maruti S Cross,Maruti,2016,"1,45,426 km",Diesel,Manual,"EMI ₹10,007/m*",₹3.80 lakh
Renault Duster,Renault,2013,"1,32,276 km",Diesel,Manual,"EMI ₹18,747/m*",₹2.11 lakh
Maruti Vitara Brezza,Maruti,2016,"1,62,100 km",Diesel,Manual,"EMI ₹11,798/m*",₹4.48 lakh
Hyundai Elite i20,Hyundai,2014,"1,42,390 km",Petrol,Manual,"EMI ₹11,708/m*",₹3.52 lakh
KIA SELTOS,KIA,2020,"47,486 km",Petrol,Auto,"EMI ₹15,855/m*",₹9.26 lakh
Renault Duster,Renault,2013,"2,28,184 km",Diesel,Manual,"EMI ₹18,925/m*",₹2.13 lakh
Hyundai Grand i10,Hyundai,2015,"87,004 km",Diesel,Manual,"EMI ₹9,765/m*",₹2.94 lakh
Hyundai Grand i10,Hyundai,2015,"24,305 km",Petrol,Manual,"EMI ₹7,953/m*",₹3.02 lakh
Hyundai Creta,Hyundai,2019,"64,112 km",Diesel,Manual,"EMI ₹13,504/m*",₹7.65 lakh
Hyundai Creta,Hyundai,2015,"3,17,475 km",Diesel,Manual,"EMI ₹17,271/m*",₹5.20 lakh
Maruti Baleno,Maruti,2017,"1,09,940 km",Petrol,Manual,"EMI ₹7,897/m*",₹3.55 lakh
Hyundai i10,Hyundai,2011,"46,108 km",Petrol,Manual,"EMI ₹7,897/m*",₹1.38 lakh
Tata NEXON,Tata,2022,"60,623 km",Petrol,Manual,"EMI ₹12,728/m*",₹7.21 lakh
Hyundai Eon,Hyundai,2013,"1,05,648 km",Petrol,Manual,"EMI ₹5,413/m*",₹1.15 lakh
Renault Lodgy,Renault,2015,"1,13,149 km",Diesel,Manual,"EMI ₹7,506/m*",₹2.26 lakh
Honda Amaze,Honda,2022,"67,089 km",Petrol,Manual,"EMI ₹8,879/m*",₹5.03 lakh
Mercedes Benz C Class,Mercedes,2013,"61,685 km",Petrol,Auto,"EMI ₹25,467/m*",₹5.41 lakh
Honda Amaze,Honda,2020,"74,222 km",Petrol,Manual,"EMI ₹7,679/m*",₹4.35 lakh
Volkswagen TAIGUN,Volkswagen,2022,"1,85,866 km",Petrol,Manual,"EMI ₹15,571/m*",₹7.00 lakh
Maruti Baleno,Maruti,2016,"1,31,494 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
Maruti Swift,Maruti,2014,"1,09,450 km",Diesel,Manual,"EMI ₹16,758/m*",₹3.56 lakh
Chevrolet Enjoy,Chevrolet,2013,"1,04,787 km",Diesel,Manual,"EMI ₹13,238/m*",₹1.49 lakh
Ford Ecosport,Ford,2019,"44,504 km",Diesel,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Maruti Swift Dzire,Maruti,2014,"1,12,760 km",Diesel,Manual,"EMI ₹16,994/m*",₹3.61 lakh
Ford Ecosport,Ford,2015,"1,24,284 km",Diesel,Manual,"EMI ₹10,861/m*",₹3.27 lakh
Tata NEXON,Tata,2019,"1,69,000 km",Petrol,Auto,"EMI ₹11,122/m*",₹5.00 lakh
Honda City,Honda,2019,"2,19,811 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"63,602 km",Petrol,Auto,"EMI ₹8,879/m*",₹5.03 lakh
Tata PUNCH,Tata,2023,"51,534 km",Petrol,Auto,"EMI ₹10,203/m*",₹5.78 lakh
Toyota URBAN CRUISER,Toyota,2022,"50,665 km",Petrol,Auto,"EMI ₹12,869/m*",₹7.29 lakh
Ford Ecosport,Ford,2018,"49,066 km",Petrol,Auto,"EMI ₹9,432/m*",₹4.24 lakh
Nissan Evalia,Nissan,2013,"2,04,956 km",Diesel,Manual,"EMI ₹14,394/m*",₹1.62 lakh
Maruti Alto,Maruti,2022,"65,870 km",Petrol,Manual,"EMI ₹5,172/m*",₹2.93 lakh
Jeep Compass,Jeep,2018,"1,01,650 km",Petrol,Auto,"EMI ₹12,902/m*",₹5.80 lakh
Honda Amaze,Honda,2016,"50,561 km",Petrol,Manual,"EMI ₹6,740/m*",₹3.03 lakh
Tata PUNCH,Tata,2023,"10,962 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Maruti Swift,Maruti,2021,"64,742 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
Mahindra Xylo,Mahindra,2016,"2,20,725 km",Diesel,Manual,"EMI ₹9,217/m*",₹3.50 lakh
Volkswagen Vento,Volkswagen,2011,"1,08,136 km",Petrol,Auto,"EMI ₹9,217/m*",₹1.49 lakh
Hyundai Verna,Hyundai,2016,"84,584 km",Petrol,Auto,"EMI ₹8,342/m*",₹3.75 lakh
Ford Ecosport,Ford,2016,"60,387 km",Petrol,Auto,"EMI ₹11,612/m*",₹5.22 lakh
Ford Ecosport,Ford,2016,"1,19,766 km",Diesel,Manual,"EMI ₹10,007/m*",₹3.80 lakh
Ford Ecosport,Ford,2017,"1,18,165 km",Diesel,Manual,"EMI ₹9,409/m*",₹4.23 lakh
Maruti Alto,Maruti,2010,"1,23,140 km",Petrol,Manual,"EMI ₹9,409/m*",₹0.64 lakh
Honda City,Honda,2017,"2,53,540 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Tata NEXON,Tata,2021,"96,029 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
Renault Kiger,Renault,2021,"99,745 km",Petrol,Manual,"EMI ₹7,220/m*",₹4.09 lakh
Tata PUNCH,Tata,2021,"52,000 km",Petrol,Manual,"EMI ₹9,374/m*",₹5.31 lakh
Renault Duster,Renault,2014,"1,10,984 km",Diesel,Manual,"EMI ₹11,863/m*",₹2.52 lakh
Maruti Eeco,Maruti,2022,"59,909 km",Petrol,Manual,"EMI ₹6,355/m*",₹3.60 lakh
Toyota Corolla Altis,Toyota,2011,"1,18,724 km",Diesel,Manual,"EMI ₹6,355/m*",₹3.25 lakh
Honda City,Honda,2014,"75,149 km",Petrol,Manual,"EMI ₹10,728/m*",₹3.23 lakh
Maruti Baleno,Maruti,2021,"59,177 km",Petrol,Manual,"EMI ₹8,385/m*",₹4.75 lakh
Honda Amaze,Honda,2017,"1,15,460 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
Tata Tiago,Tata,2017,"1,73,004 km",Petrol,Manual,"EMI ₹5,250/m*",₹2.36 lakh
Hyundai Eon,Hyundai,2013,"82,007 km",Petrol,Manual,"EMI ₹5,131/m*",₹1.09 lakh
Maruti Eeco,Maruti,2016,"1,28,137 km",Petrol,Manual,"EMI ₹5,806/m*",₹2.61 lakh
Mitsubishi Pajero Sport,Mitsubishi,2014,"88,479 km",Diesel,Auto,"EMI ₹26,832/m*",₹5.70 lakh
KIA SELTOS,KIA,2024,"29,471 km",Diesel,Manual,"EMI ₹23,971/m*",₹14.00 lakh
Hyundai Grand i10,Hyundai,2017,"73,589 km",Petrol,Manual,"EMI ₹6,061/m*",₹3.10 lakh
Hyundai Grand i10,Hyundai,2017,"42,665 km",Petrol,Manual,"EMI ₹6,870/m*",₹3.51 lakh
Audi Q3,Audi,2013,"1,07,073 km",Diesel,Auto,"EMI ₹39,182/m*",₹4.41 lakh
Maruti Swift Dzire,Maruti,2015,"1,02,246 km",Petrol,Manual,"EMI ₹8,980/m*",₹3.41 lakh
Maruti Baleno,Maruti,2017,"1,18,985 km",Petrol,Manual,"EMI ₹7,674/m*",₹3.45 lakh
Tata Aria,Tata,2011,"1,39,801 km",Diesel,Manual,"EMI ₹7,674/m*",₹2.54 lakh
Maruti Ertiga,Maruti,2014,"75,969 km",Diesel,Manual,"EMI ₹18,265/m*",₹3.88 lakh
Skoda KUSHAQ,Skoda,2022,"43,717 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Maruti Baleno,Maruti,2021,"48,619 km",Petrol,Manual,"EMI ₹7,520/m*",₹4.26 lakh
Hyundai Grand i10,Hyundai,2018,"1,21,763 km",Diesel,Manual,"EMI ₹7,096/m*",₹3.19 lakh
Maruti Ciaz,Maruti,2021,"29,797 km",Petrol,Manual,"EMI ₹11,157/m*",₹6.32 lakh
Honda City,Honda,2016,"72,446 km",Petrol,Auto,"EMI ₹9,320/m*",₹4.19 lakh
Mahindra MARAZZO,Mahindra,2019,"2,69,255 km",Diesel,Manual,"EMI ₹8,564/m*",₹3.85 lakh
Honda City,Honda,2018,"1,59,115 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
KIA SELTOS,KIA,2023,"54,463 km",Petrol,Manual,"EMI ₹15,153/m*",₹8.85 lakh
Maruti Baleno,Maruti,2017,"86,428 km",Petrol,Manual,"EMI ₹6,823/m*",₹3.49 lakh
Maruti Eeco,Maruti,2017,"92,363 km",Petrol,Manual,"EMI ₹5,943/m*",₹3.04 lakh
Mahindra XUV500,Mahindra,2017,"1,19,260 km",Diesel,Manual,"EMI ₹12,791/m*",₹5.75 lakh
Hyundai VENUE,Hyundai,2019,"1,02,085 km",Diesel,Manual,"EMI ₹14,214/m*",₹6.39 lakh
Renault Lodgy,Renault,2017,"1,72,350 km",Diesel,Manual,"EMI ₹5,428/m*",₹2.44 lakh
Maruti Baleno,Maruti,2018,"1,23,226 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Tata Harrier,Tata,2020,"78,000 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
Honda City,Honda,2015,"1,92,678 km",Diesel,Manual,"EMI ₹12,313/m*",₹3.71 lakh
Tata PUNCH,Tata,2021,"53,918 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Ford Ecosport,Ford,2015,"1,31,479 km",Diesel,Manual,"EMI ₹10,629/m*",₹3.20 lakh
Maruti Ciaz,Maruti,2016,"2,17,533 km",Diesel,Manual,"EMI ₹8,901/m*",₹3.38 lakh
Nissan Kicks,Nissan,2021,"34,568 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Tata NEXON,Tata,2021,"72,989 km",Petrol,Auto,"EMI ₹10,803/m*",₹6.12 lakh
Hyundai Grand i10,Hyundai,2015,"49,237 km",Petrol,Manual,"EMI ₹8,637/m*",₹3.28 lakh
Hyundai Creta,Hyundai,2019,"1,72,595 km",Petrol,Auto,"EMI ₹17,937/m*",₹8.25 lakh
KIA SELTOS,KIA,2021,"75,815 km",Petrol,Manual,"EMI ₹15,307/m*",₹8.94 lakh
Jeep Compass,Jeep,2018,"95,995 km",Diesel,Manual,"EMI ₹11,926/m*",₹6.10 lakh
Tata Tiago,Tata,2021,"30,280 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
Maruti Vitara Brezza,Maruti,2018,"75,169 km",Diesel,Manual,"EMI ₹10,049/m*",₹5.14 lakh
Honda Mobilio,Honda,2015,"75,544 km",Diesel,Manual,"EMI ₹9,732/m*",₹2.93 lakh
Hyundai Creta,Hyundai,2020,"1,21,068 km",Petrol,Auto,"EMI ₹19,025/m*",₹8.75 lakh
Hyundai Elite i20,Hyundai,2017,"75,072 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
Hyundai NEW SANTRO,Hyundai,2019,"1,67,788 km",Petrol,Auto,"EMI ₹7,274/m*",₹3.27 lakh
Tata NEXON,Tata,2023,"28,932 km",Petrol,Manual,"EMI ₹12,163/m*",₹6.89 lakh
Honda City,Honda,2017,"71,960 km",Petrol,Auto,"EMI ₹10,655/m*",₹5.45 lakh
Honda City,Honda,2015,"82,258 km",Petrol,Auto,"EMI ₹9,796/m*",₹3.72 lakh
Maruti Swift Dzire,Maruti,2014,"1,69,271 km",Diesel,Manual,"EMI ₹14,593/m*",₹3.10 lakh
Hyundai Verna,Hyundai,2015,"45,950 km",Petrol,Manual,"EMI ₹11,850/m*",₹4.50 lakh
Ford Figo Aspire,Ford,2018,"63,039 km",Diesel,Manual,"EMI ₹6,315/m*",₹3.23 lakh
Nissan MAGNITE,Nissan,2022,"81,277 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
BMW 3 Series,BMW,2012,"95,735 km",Diesel,Auto,"EMI ₹9,356/m*",₹3.80 lakh
Toyota Innova,Toyota,2015,"1,87,019 km",Diesel,Manual,"EMI ₹17,271/m*",₹5.20 lakh
Maruti Dzire,Maruti,2018,"1,64,313 km",Diesel,Auto,"EMI ₹9,788/m*",₹4.40 lakh
Mahindra XUV500,Mahindra,2013,"81,575 km",Diesel,Manual,"EMI ₹27,810/m*",₹3.13 lakh
MG ASTOR,MG,2022,"95,151 km",Petrol,Manual,"EMI ₹11,033/m*",₹6.25 lakh
Maruti Swift Dzire,Maruti,2016,"1,75,412 km",Diesel,Manual,"EMI ₹11,218/m*",₹4.26 lakh
Hyundai NEW SANTRO,Hyundai,2019,"83,295 km",Petrol,Manual,"EMI ₹5,384/m*",₹3.05 lakh
Tata ALTROZ,Tata,2021,"94,344 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
Hyundai Verna,Hyundai,2023,"35,940 km",Petrol,Manual,"EMI ₹18,116/m*",₹10.58 lakh
BMW 3 Series,BMW,2012,"71,659 km",Diesel,Auto,"EMI ₹18,116/m*",₹8.40 lakh
Ford Ecosport,Ford,2015,"78,139 km",Diesel,Manual,"EMI ₹11,193/m*",₹3.37 lakh
Hyundai VENUE,Hyundai,2020,"1,11,500 km",Diesel,Manual,"EMI ₹15,082/m*",₹6.78 lakh
Mahindra KUV 100 NXT,Mahindra,2018,"1,37,203 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Honda City,Honda,2015,"1,03,940 km",Petrol,Auto,"EMI ₹11,376/m*",₹4.32 lakh
MG HECTOR,MG,2020,"92,982 km",Petrol,Auto,"EMI ₹13,963/m*",₹7.91 lakh
Maruti Baleno,Maruti,2021,"73,369 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
Toyota Innova Crysta,Toyota,2016,"1,64,208 km",Diesel,Manual,"EMI ₹24,295/m*",₹9.40 lakh
Tata PUNCH EV,Tata,2024,"41,449 km",Electric,Auto,"EMI ₹14,691/m*",₹8.58 lakh
Ford Ecosport,Ford,2019,"84,795 km",Diesel,Manual,"EMI ₹9,250/m*",₹5.24 lakh
Chevrolet Beat,Chevrolet,2010,"1,13,544 km",Petrol,Manual,"EMI ₹9,250/m*",₹0.57 lakh
Hyundai Elite i20,Hyundai,2019,"61,036 km",Petrol,Manual,"EMI ₹8,350/m*",₹4.73 lakh
Honda City,Honda,2022,"19,500 km",Petrol,Manual,"EMI ₹14,914/m*",₹8.71 lakh
Hyundai Grand i10,Hyundai,2018,"1,00,323 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Maruti Alto,Maruti,2023,"33,257 km",Petrol,Manual,"EMI ₹5,455/m*",₹3.09 lakh
Tata ALTROZ,Tata,2023,"69,732 km",Diesel,Manual,"EMI ₹10,574/m*",₹5.99 lakh
Maruti Eeco,Maruti,2016,"1,03,389 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
KIA SONET,KIA,2020,"1,24,139 km",Diesel,Manual,"EMI ₹17,262/m*",₹7.76 lakh
KIA SONET,KIA,2021,"12,428 km",Petrol,Manual,"EMI ₹12,816/m*",₹7.26 lakh
KIA SYROS,KIA,2025,"8,393 km",Diesel,Manual,"EMI ₹20,889/m*",₹12.20 lakh
Hyundai Grand i10,Hyundai,2015,"94,272 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
Tata Tiago,Tata,2022,"43,744 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
Maruti New Wagon-R,Maruti,2021,"85,866 km",Petrol,Manual,"EMI ₹7,361/m*",₹4.17 lakh
Honda City,Honda,2017,"1,41,453 km",Diesel,Manual,"EMI ₹12,012/m*",₹5.40 lakh
Hyundai Grand i10,Hyundai,2015,"1,38,864 km",Petrol,Auto,"EMI ₹8,321/m*",₹3.16 lakh
Volkswagen Vento,Volkswagen,2017,"1,26,185 km",Diesel,Auto,"EMI ₹11,122/m*",₹5.00 lakh
KIA SONET,KIA,2024,"34,478 km",Diesel,Auto,"EMI ₹18,235/m*",₹10.65 lakh
KIA SELTOS,KIA,2021,"1,47,970 km",Diesel,Manual,"EMI ₹17,829/m*",₹8.20 lakh
Tata Tiago,Tata,2023,"41,596 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Tata NEXON,Tata,2022,"97,842 km",Diesel,Manual,"EMI ₹12,745/m*",₹7.22 lakh
Hyundai Xcent,Hyundai,2018,"1,19,847 km",Petrol,Manual,"EMI ₹8,742/m*",₹3.93 lakh
Ford Ecosport,Ford,2015,"88,229 km",Diesel,Manual,"EMI ₹11,592/m*",₹3.49 lakh
BMW 3 Series,BMW,2013,"1,14,000 km",Diesel,Auto,"EMI ₹95,452/m*",₹10.80 lakh
Volkswagen Ameo,Volkswagen,2019,"1,48,954 km",Petrol,Manual,"EMI ₹7,341/m*",₹3.30 lakh
Honda City,Honda,2016,"1,23,578 km",Petrol,Manual,"EMI ₹9,654/m*",₹4.34 lakh
Mahindra XUV300,Mahindra,2020,"37,065 km",Diesel,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Mahindra XUV500,Mahindra,2017,"1,69,730 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Maruti Ertiga,Maruti,2018,"1,30,881 km",Diesel,Manual,"EMI ₹13,792/m*",₹6.20 lakh
Maruti New Wagon-R,Maruti,2021,"84,638 km",Petrol,Manual,"EMI ₹7,220/m*",₹4.09 lakh
Maruti Baleno,Maruti,2021,"1,38,052 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Honda WR-V,Honda,2017,"1,06,241 km",Diesel,Manual,"EMI ₹10,455/m*",₹4.70 lakh
Mahindra XUV500,Mahindra,2020,"60,887 km",Diesel,Manual,"EMI ₹16,459/m*",₹7.40 lakh
Mercedes Benz C Class,Mercedes,2012,"95,841 km",Petrol,Auto,"EMI ₹32,696/m*",₹3.68 lakh
Tata Harrier,Tata,2022,"73,021 km",Diesel,Manual,"EMI ₹28,149/m*",₹16.44 lakh
Ford Ecosport,Ford,2016,"53,908 km",Petrol,Auto,"EMI ₹8,631/m*",₹3.88 lakh
Hyundai Creta,Hyundai,2020,"83,067 km",Petrol,Auto,"EMI ₹14,571/m*",₹8.51 lakh
Tata NEXON,Tata,2022,"88,312 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Mahindra XUV500,Mahindra,2015,"1,09,962 km",Diesel,Manual,"EMI ₹13,286/m*",₹4.00 lakh
Hyundai Creta,Hyundai,2019,"68,044 km",Petrol,Manual,"EMI ₹14,160/m*",₹8.27 lakh
Hyundai Creta,Hyundai,2017,"86,680 km",Diesel,Manual,"EMI ₹15,616/m*",₹7.02 lakh
MG ASTOR,MG,2023,"37,365 km",Petrol,Auto,"EMI ₹17,687/m*",₹10.33 lakh
Hyundai Xcent,Hyundai,2019,"50,976 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
MG HECTOR,MG,2019,"38,474 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
Honda City,Honda,2017,"46,280 km",Petrol,Auto,"EMI ₹12,688/m*",₹6.49 lakh
