Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Maruti Swift Dzire,Maruti,2021,74069,Petrol,Manual,9109,516000,5,Mumbai
Renault Kwid,Renault,2016,49842,Petrol,Manual,3559,160000,10,Mumbai
Tata TIAGO NRG,Tata,2019,40000,Petrol,Manual,4607,261000,7,Mumbai
Maruti Wagon R 1.0,Maruti,2015,134762,Petrol,Manual,6004,227999,11,Mumbai
Maruti Alto 800,Maruti,2013,20753,Petrol,Manual,6826,145000,13,Mumbai
Nissan Sunny,Nissan,2013,35533,Petrol,Manual,2871,61000,13,Mumbai
Tata TIGOR,Tata,2018,90063,Petrol,Auto,4219,239000,8,Mumbai
Maruti Wagon R 1.0,Maruti,2012,90617,Petrol,Manual,14394,162000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2012,103946,Petrol,Manual,13594,153000,14,Mumbai
Hyundai Eon,Hyundai,2014,41058,Petrol,Manual,4816,145000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2016,180143,Petrol,Manual,4916,221000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2013,115011,Petrol,Manual,9029,192000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2013,31282,Petrol,Manual,9509,202000,13,Mumbai
Hyundai i10,Hyundai,2013,83566,Petrol,Manual,8191,174000,13,Mumbai
Tata Tiago,Tata,2018,78044,Petrol,Auto,4696,266000,8,Mumbai
Renault TRIBER,Renault,2022,17808,Petrol,Manual,8703,493000,4,Mumbai
Maruti Wagon R 1.0,Maruti,2016,73247,Petrol,Manual,5672,254999,10,Mumbai
Renault Kwid,Renault,2019,36019,Petrol,Auto,4431,250999,7,Mumbai
Maruti Celerio,Maruti,2014,56500,Petrol,Auto,7971,240000,12,Mumbai
Maruti Dzire,Maruti,2019,50658,Petrol,Auto,7944,450000,7,Mumbai
Maruti Dzire,Maruti,2018,11616,Petrol,Auto,7573,429000,8,Mumbai
Skoda SLAVIA,Skoda,2023,27915,Petrol,Manual,13893,787000,3,Mumbai
Maruti Ertiga,Maruti,2015,85178,Petrol,Manual,12351,469000,11,Mumbai
Maruti Swift Dzire,Maruti,2014,101961,Diesel,Manual,18641,396000,12,Mumbai
Volkswagen Polo,Volkswagen,2019,76144,Diesel,Manual,5702,323000,7,Mumbai
Nissan Sunny,Nissan,2013,90990,Petrol,Manual,6732,143000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2014,121913,Petrol,Manual,7971,240000,12,Mumbai
Hyundai Verna,Hyundai,2016,14179,Petrol,Auto,6495,292000,10,Mumbai
Honda Jazz,Honda,2015,63136,Petrol,Manual,6689,254000,11,Mumbai
Volkswagen Ameo,Volkswagen,2016,39723,Diesel,Auto,8558,325000,10,Mumbai
Volkswagen Polo,Volkswagen,2015,48151,Petrol,Manual,5925,225000,11,Mumbai
Datsun Go,Datsun,2015,94989,Petrol,Manual,2449,93000,11,Mumbai
Honda Jazz,Honda,2015,82655,Petrol,Manual,6241,237000,11,Mumbai
Ford Ecosport,Ford,2015,25711,Petrol,Auto,7716,293000,11,Mumbai
Volkswagen Ameo,Volkswagen,2016,124463,Diesel,Auto,8927,339000,10,Mumbai
Maruti Celerio,Maruti,2017,37614,Petrol,Auto,6158,315000,9,Mumbai
Hyundai Grand i10,Hyundai,2015,63135,Petrol,Auto,7242,275000,11,Mumbai
Maruti Celerio,Maruti,2016,40098,Petrol,Auto,5873,264000,10,Mumbai
Maruti Ertiga,Maruti,2020,100184,Petrol,Manual,16683,750000,6,Mumbai
Maruti Ertiga,Maruti,2018,61383,Petrol,Manual,9956,564000,8,Mumbai
Toyota Corolla Altis,Toyota,2011,77655,Petrol,Auto,9956,206000,15,Mumbai
Maruti Baleno,Maruti,2018,48299,Petrol,Manual,7096,401999,8,Mumbai
Mahindra XUV700,Mahindra,2021,83938,Petrol,Auto,22584,1319000,5,Mumbai
Honda City,Honda,2019,80307,Petrol,Manual,10221,579000,7,Mumbai
Honda City,Honda,2015,76945,Petrol,Auto,10744,408000,11,Mumbai
Maruti Swift,Maruti,2018,35065,Petrol,Manual,7661,434000,8,Mumbai
Tata PUNCH,Tata,2024,24079,Petrol,Manual,13886,811000,2,Mumbai
Honda City,Honda,2011,94717,Petrol,Manual,13886,170000,15,Mumbai
Hyundai Creta,Hyundai,2016,81301,Petrol,Auto,13124,590000,10,Mumbai
Renault TRIBER,Renault,2021,47921,Petrol,Manual,6796,385000,5,Mumbai
Maruti New Wagon-R,Maruti,2020,137735,Petrol,Manual,7941,357000,6,Mumbai
Ford Figo,Ford,2011,70661,Petrol,Manual,7941,74000,15,Mumbai
Volkswagen Polo,Volkswagen,2011,63275,Petrol,Manual,7941,141000,15,Mumbai
Toyota Etios Liva,Toyota,2011,60737,Petrol,Manual,7941,162000,15,Mumbai
Maruti Eeco,Maruti,2011,34338,Petrol,Manual,7941,192000,15,Mumbai
Toyota Corolla Altis,Toyota,2011,66820,Petrol,Manual,7941,150000,15,Mumbai
Maruti IGNIS,Maruti,2017,111581,Petrol,Auto,7719,347000,9,Mumbai
Hyundai NEW I20,Hyundai,2020,37739,Petrol,Auto,10592,600000,6,Mumbai
Mahindra XUV500,Mahindra,2018,130656,Diesel,Manual,17872,822000,8,Mumbai
Renault Kwid,Renault,2015,31000,Petrol,Manual,3608,137000,11,Mumbai
Maruti IGNIS,Maruti,2020,91329,Petrol,Auto,6743,382000,6,Mumbai
Mahindra TUV300,Mahindra,2017,82550,Diesel,Manual,8520,383000,9,Mumbai
Nissan MAGNITE,Nissan,2022,35808,Petrol,Manual,8791,498000,4,Mumbai
Toyota Corolla Altis,Toyota,2011,203363,Petrol,Auto,8791,178000,15,Mumbai
Renault Kiger,Renault,2021,55718,Petrol,Auto,7803,442000,5,Mumbai
Mahindra XUV500,Mahindra,2019,92913,Diesel,Manual,13646,773000,7,Mumbai
Maruti Alto 800,Maruti,2014,103821,Petrol,Manual,6111,184000,12,Mumbai
Hyundai NEW I20,Hyundai,2021,81040,Diesel,Manual,8085,458000,5,Mumbai
Jeep Compass,Jeep,2017,94865,Diesel,Manual,11078,498000,9,Mumbai
Maruti Alto 800,Maruti,2015,65888,Petrol,Manual,4951,188000,11,Mumbai
Maruti Ertiga,Maruti,2012,157712,Diesel,Manual,4951,351000,14,Mumbai
Mahindra Thar,Mahindra,2023,24245,Petrol,Auto,16540,966000,3,Mumbai
Honda Civic,Honda,2019,31508,Petrol,Auto,16455,961000,7,Mumbai
Renault Kwid,Renault,2020,50106,Petrol,Manual,3636,206000,6,Mumbai
Tata PUNCH,Tata,2022,40574,Petrol,Manual,8297,470000,4,Mumbai
Maruti Swift Dzire,Maruti,2012,128469,Petrol,Manual,20258,227999,14,Mumbai
Maruti Wagon R 1.0,Maruti,2013,20003,Petrol,Manual,9085,193000,13,Mumbai
Maruti Swift,Maruti,2012,77318,Petrol,Manual,17681,199000,14,Mumbai
Hyundai Verna,Hyundai,2012,35541,Diesel,Manual,17681,234000,14,Mumbai
Hyundai i20 Active,Hyundai,2015,55243,Petrol,Manual,7373,280000,11,Mumbai
Hyundai Verna,Hyundai,2011,78273,Petrol,Auto,7373,137000,15,Mumbai
Maruti Wagon R 1.0,Maruti,2013,50466,Petrol,Manual,8379,178000,13,Mumbai
Renault Kwid,Renault,2016,52259,Petrol,Manual,3648,164000,10,Mumbai
KIA CARENS,KIA,2024,19873,Petrol,Manual,16420,959000,2,Mumbai
Maruti Wagon R 1.0,Maruti,2018,122623,Petrol,Manual,7318,329000,8,Mumbai
Hyundai Verna,Hyundai,2017,86126,Petrol,Manual,10831,554000,9,Mumbai
Hyundai Verna,Hyundai,2012,21068,Petrol,Manual,16881,190000,14,Mumbai
Hyundai Verna,Hyundai,2021,46724,Diesel,Manual,14811,865000,5,Mumbai
Mercedes Benz E Class,Mercedes,2011,78784,Petrol,Auto,14811,295000,15,Mumbai
Maruti Swift,Maruti,2012,45458,Petrol,Manual,20435,229999,14,Mumbai
Maruti Alto 800,Maruti,2014,64891,Petrol,Manual,4650,140000,12,Mumbai
Tata ALTROZ,Tata,2021,71920,Diesel,Manual,8385,475000,5,Mumbai
Maruti New Wagon-R,Maruti,2019,32225,Petrol,Manual,6549,371000,7,Mumbai
Maruti Wagon R 1.0,Maruti,2015,137202,Petrol,Manual,5925,225000,11,Mumbai
Maruti Alto 800,Maruti,2013,106817,Petrol,Manual,5461,115999,13,Mumbai
Hyundai GRAND I10 NIOS,Hyundai,2020,47816,Petrol,Manual,7061,400000,6,Mumbai
Maruti Wagon R 1.0,Maruti,2015,115389,Petrol,Manual,6162,234000,11,Mumbai
Maruti Alto 800,Maruti,2014,85913,Petrol,Manual,4119,124000,12,Mumbai
KIA SONET,KIA,2020,7640,Diesel,Manual,13699,776000,6,Mumbai
Volkswagen Vento,Volkswagen,2012,193325,Diesel,Manual,13699,151000,14,Mumbai
Hyundai Elite i20,Hyundai,2017,29173,Petrol,Manual,6393,327000,9,Mumbai
Hyundai Xcent,Hyundai,2015,92486,Petrol,Manual,5741,218000,11,Mumbai
Chevrolet Cruze,Chevrolet,2016,141929,Diesel,Auto,13509,513000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2014,35673,Petrol,Manual,7739,233000,12,Mumbai
Maruti Celerio,Maruti,2015,63804,Petrol,Manual,4477,170000,11,Mumbai
Tata NEXON,Tata,2022,22917,Petrol,Manual,9709,550000,4,Mumbai
Maruti Wagon R 1.0,Maruti,2015,104495,Petrol,Manual,7110,270000,11,Mumbai
Honda Mobilio,Honda,2015,119867,Diesel,Manual,11226,338000,11,Mumbai
KIA CARENS,KIA,2024,11643,Petrol,Auto,31077,1814999,2,Mumbai
Hyundai Grand i10,Hyundai,2014,73804,Petrol,Manual,7706,231999,12,Mumbai
Renault Duster,Renault,2016,90305,Diesel,Manual,7900,300000,10,Mumbai
Volkswagen Vento,Volkswagen,2012,67125,Petrol,Auto,18214,204999,14,Mumbai
Hyundai VENUE,Hyundai,2020,26682,Petrol,Auto,11651,660000,6,Mumbai
Mahindra XUV500,Mahindra,2014,70767,Diesel,Manual,14122,300000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2018,85481,Petrol,Manual,4237,240000,8,Mumbai
Maruti Wagon R 1.0,Maruti,2013,104657,Petrol,Manual,9038,192000,13,Mumbai
Renault Kwid,Renault,2016,72545,Petrol,Manual,3759,169000,10,Mumbai
Maruti Swift,Maruti,2012,61125,Petrol,Manual,20879,235000,14,Mumbai
Maruti Swift,Maruti,2012,105696,Petrol,Manual,21146,238000,14,Mumbai
Maruti Swift,Maruti,2012,85605,Petrol,Manual,19991,225000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2015,121367,Petrol,Manual,5662,215000,11,Mumbai
Maruti Ritz,Maruti,2013,58296,Petrol,Manual,9980,212000,13,Mumbai
Maruti Baleno,Maruti,2018,97991,Petrol,Manual,6584,373000,8,Mumbai
Maruti Swift,Maruti,2012,102563,Diesel,Manual,6584,250000,14,Mumbai
Hyundai Xcent,Hyundai,2015,140566,Diesel,Manual,6643,200000,11,Mumbai
Volkswagen Vento,Volkswagen,2011,64183,Petrol,Manual,6643,120000,15,Mumbai
Skoda KUSHAQ,Skoda,2021,4763,Petrol,Auto,14948,873000,5,Mumbai
Mahindra XUV500,Mahindra,2019,83192,Diesel,Manual,13504,765000,7,Mumbai
Datsun Go,Datsun,2015,61533,Petrol,Manual,3371,128000,11,Mumbai
Hyundai i20,Hyundai,2012,51500,Petrol,Manual,13327,150000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2013,83518,Petrol,Manual,10733,227999,13,Mumbai
Maruti Wagon R 1.0,Maruti,2016,152358,Petrol,Manual,5048,227000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2014,109743,Petrol,Manual,7141,215000,12,Mumbai
Maruti Dzire,Maruti,2022,52745,Petrol,Auto,8809,499000,4,Mumbai
Maruti Wagon R 1.0,Maruti,2012,50586,Petrol,Manual,15637,176000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2013,72258,Petrol,Manual,9980,212000,13,Mumbai
Renault Kwid,Renault,2017,45298,Petrol,Manual,4907,250999,9,Mumbai
Tata TIGOR,Tata,2019,38734,Petrol,Manual,6620,375000,7,Mumbai
Hyundai Eon,Hyundai,2012,32406,Petrol,Manual,11728,132000,14,Mumbai
Tata TIGOR,Tata,2021,36098,Petrol,Manual,8050,455999,5,Mumbai
Maruti Wagon R Stingray,Maruti,2014,132139,Petrol,Manual,6676,200999,12,Mumbai
Renault Kwid,Renault,2017,34611,Petrol,Auto,4027,206000,9,Mumbai
Maruti Wagon R 1.0,Maruti,2012,113681,Petrol,Manual,16348,184000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2012,61361,Petrol,Manual,13327,150000,14,Mumbai
Hyundai i20,Hyundai,2012,64967,Petrol,Manual,13150,148000,14,Mumbai
Renault Kwid,Renault,2016,37331,Petrol,Manual,4115,185000,10,Mumbai
Maruti Swift Dzire,Maruti,2014,240109,Diesel,Manual,9273,197000,12,Mumbai
Ford Ecosport,Ford,2013,85172,Petrol,Manual,10356,220000,13,Mumbai
Hyundai i10,Hyundai,2011,41353,Petrol,Auto,10356,87000,15,Mumbai
Hyundai i20,Hyundai,2012,69711,Petrol,Manual,8885,100000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2014,98300,Petrol,Manual,6942,209000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2013,68334,Petrol,Manual,10309,219000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2013,113600,Petrol,Manual,10027,213000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2012,82037,Petrol,Manual,13061,147000,14,Mumbai
Audi Q3,Audi,2013,183873,Diesel,Auto,58374,657000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2013,154941,Petrol,Manual,9321,198000,13,Mumbai
Datsun Go,Datsun,2015,68395,Petrol,Manual,3502,133000,11,Mumbai
Maruti Swift Dzire,Maruti,2012,67069,Petrol,Manual,23545,265000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2013,99571,Petrol,Manual,11392,242000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2015,100465,Petrol,Manual,6583,250000,11,Mumbai
Volkswagen Polo,Volkswagen,2011,83161,Petrol,Manual,6583,126000,15,Mumbai
Tata Indica Vista,Tata,2012,40679,Petrol,Manual,3820,43000,14,Mumbai
Renault Kwid,Renault,2016,86663,Petrol,Auto,3314,149000,10,Mumbai
Maruti Ciaz,Maruti,2016,95831,Petrol,Manual,7741,348000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2015,115337,Petrol,Manual,6583,250000,11,Mumbai
Tata TIGOR,Tata,2017,37812,Petrol,Manual,6530,334000,9,Mumbai
Tata ALTROZ,Tata,2021,9202,Petrol,Manual,7588,430000,5,Mumbai
Maruti Wagon R 1.0,Maruti,2013,102015,Petrol,Manual,8473,180000,13,Mumbai
Fiat Grand Punto,Fiat,2011,1,Diesel,Manual,8473,85000,15,Mumbai
Renault Kwid,Renault,2016,12878,Petrol,Manual,4293,193000,10,Mumbai
Hyundai i10,Hyundai,2013,31057,Petrol,Manual,5837,124000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2013,38600,Petrol,Manual,8756,186000,13,Mumbai
Maruti Ertiga,Maruti,2021,90917,Petrol,Manual,14069,797000,5,Mumbai
Honda Amaze,Honda,2018,33038,Petrol,Auto,5684,322000,8,Mumbai
Renault TRIBER,Renault,2021,42973,Petrol,Manual,7502,425000,5,Mumbai
Maruti Swift Dzire,Maruti,2012,76952,Petrol,Manual,19547,220000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2013,142149,Petrol,Manual,10309,219000,13,Mumbai
Hyundai Verna,Hyundai,2013,81073,Petrol,Auto,11251,239000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2012,156202,Petrol,Manual,13505,152000,14,Mumbai
Renault Kwid,Renault,2016,48305,Petrol,Manual,3915,176000,10,Mumbai
Maruti Swift Dzire,Maruti,2013,108473,Petrol,Manual,11910,252999,13,Mumbai
Maruti Swift,Maruti,2012,48120,Petrol,Manual,22923,258000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2012,77485,Petrol,Manual,13683,154000,14,Mumbai
Honda Amaze,Honda,2013,185971,Petrol,Manual,9179,195000,13,Mumbai
Tata TIGOR,Tata,2018,19518,Petrol,Manual,5931,336000,8,Mumbai
Mahindra Kuv100,Mahindra,2017,59307,Petrol,Manual,4731,242000,9,Mumbai
Honda Brio,Honda,2012,57423,Petrol,Manual,12083,136000,14,Mumbai
Volkswagen Vento,Volkswagen,2013,38800,Petrol,Manual,10921,231999,13,Mumbai
Maruti Wagon R 1.0,Maruti,2015,120476,Petrol,Manual,6320,240000,11,Mumbai
Tata NEXON,Tata,2019,67554,Diesel,Auto,9003,509999,7,Mumbai
Maruti Eeco,Maruti,2022,22608,Petrol,Manual,10150,575000,4,Mumbai
Maruti Baleno,Maruti,2016,57758,Petrol,Manual,9521,428000,10,Mumbai
Maruti Alto K10,Maruti,2018,48158,Petrol,Auto,3566,202000,8,Mumbai
Maruti Swift,Maruti,2023,23221,Petrol,Manual,9144,518000,3,Mumbai
Hyundai Eon,Hyundai,2015,47528,Petrol,Manual,3502,133000,11,Mumbai
Hyundai i10,Hyundai,2012,133101,Petrol,Manual,13327,150000,14,Mumbai
Hyundai Verna,Hyundai,2013,60494,Petrol,Manual,10592,225000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2016,160351,Petrol,Manual,5761,259000,10,Mumbai
Jeep Compass,Jeep,2017,183516,Diesel,Manual,13569,610000,9,Mumbai
Chevrolet Beat,Chevrolet,2012,34000,Petrol,Manual,5331,60000,14,Mumbai
Maruti Swift,Maruti,2013,74119,Petrol,Manual,9415,200000,13,Mumbai
Maruti Baleno,Maruti,2021,22214,Petrol,Auto,9532,540000,5,Mumbai
Maruti Wagon R 1.0,Maruti,2012,67429,Petrol,Manual,15371,173000,14,Mumbai
Maruti Swift Dzire,Maruti,2016,77233,Petrol,Manual,7496,337000,10,Mumbai
Renault Duster,Renault,2014,67507,Petrol,Manual,7573,227999,12,Mumbai
Hyundai i10,Hyundai,2011,16807,Petrol,Manual,7573,136000,15,Mumbai
Maruti Wagon R 1.0,Maruti,2012,146494,Petrol,Manual,14216,160000,14,Mumbai
Mahindra Scorpio,Mahindra,2011,115802,Diesel,Manual,14216,222000,15,Mumbai
Hyundai Verna,Hyundai,2012,74328,Petrol,Manual,19636,221000,14,Mumbai
Tata PUNCH,Tata,2022,14037,Petrol,Auto,9532,540000,4,Mumbai
Hyundai i10,Hyundai,2012,67444,Petrol,Manual,12172,137000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2016,102978,Petrol,Manual,5316,239000,10,Mumbai
Maruti Eeco,Maruti,2011,68641,Petrol,Manual,5316,186000,15,Mumbai
Maruti Alto 800,Maruti,2013,73726,Petrol,Manual,7061,150000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2014,27300,Petrol,Manual,7473,225000,12,Mumbai
Chevrolet Beat,Chevrolet,2014,13701,Petrol,Manual,4550,137000,12,Mumbai
Hyundai i20 Active,Hyundai,2016,22583,Petrol,Manual,8453,380000,10,Mumbai
Maruti Ritz,Maruti,2014,45760,Petrol,Manual,6244,188000,12,Mumbai
Ford Figo Aspire,Ford,2015,51212,Petrol,Manual,5741,218000,11,Mumbai
Hyundai NEW SANTRO,Hyundai,2019,42974,Petrol,Manual,4660,264000,7,Mumbai
Maruti Wagon R 1.0,Maruti,2015,77714,Petrol,Manual,6057,229999,11,Mumbai
Hyundai Santro Xing,Hyundai,2012,42690,Petrol,Manual,10751,121000,14,Mumbai
Renault Duster,Renault,2012,58792,Diesel,Manual,10751,180000,14,Mumbai
Volkswagen Vento,Volkswagen,2014,68014,Petrol,Auto,8370,252000,12,Mumbai
Datsun Redi Go,Datsun,2016,32585,Petrol,Manual,3025,136000,10,Mumbai
Hyundai Creta,Hyundai,2018,111903,Diesel,Manual,12279,552000,8,Mumbai
Maruti Wagon R 1.0,Maruti,2015,38204,Petrol,Manual,6294,239000,11,Mumbai
Hyundai Verna,Hyundai,2012,70812,Petrol,Manual,17681,199000,14,Mumbai
KIA CARENS,KIA,2024,14374,Petrol,Manual,17003,993000,2,Mumbai
Chevrolet Beat,Chevrolet,2014,98578,Petrol,Manual,4152,125000,12,Mumbai
Nissan Sunny,Nissan,2013,52069,Petrol,Auto,8002,170000,13,Mumbai
Honda Jazz,Honda,2015,61044,Petrol,Manual,6136,233000,11,Mumbai
Maruti Ciaz,Maruti,2016,72196,Petrol,Auto,8253,371000,10,Mumbai
Mercedes Benz C Class,Mercedes,2012,92590,Diesel,Auto,8253,329000,14,Mumbai
Maruti Alto K10,Maruti,2015,44379,Petrol,Auto,5101,194000,11,Mumbai
Hyundai Verna,Hyundai,2012,90637,Petrol,Manual,19991,225000,14,Mumbai
Maruti Swift Dzire,Maruti,2013,24338,Petrol,Manual,14499,308000,13,Mumbai
Skoda SLAVIA,Skoda,2023,41884,Petrol,Auto,17619,1028999,3,Mumbai
Maruti Ertiga,Maruti,2022,26003,Petrol,Manual,15992,934000,4,Mumbai
Volkswagen Vento,Volkswagen,2015,44839,Petrol,Manual,6504,247000,11,Mumbai
Ford Ecosport,Ford,2014,26606,Petrol,Manual,8935,269000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2017,153485,Petrol,Manual,4938,222000,9,Mumbai
Renault Duster,Renault,2014,70779,Petrol,Manual,7739,233000,12,Mumbai
Hyundai Elite i20,Hyundai,2019,41216,Petrol,Manual,7238,409999,7,Mumbai
Nissan Micra Active,Nissan,2016,51834,Petrol,Manual,3648,164000,10,Mumbai
Maruti Swift Dzire,Maruti,2013,56674,Petrol,Manual,12616,268000,13,Mumbai
Maruti Celerio X,Maruti,2019,67705,Petrol,Auto,4272,242000,7,Mumbai
Tata Tiago,Tata,2017,77910,Petrol,Auto,5728,293000,9,Mumbai
Maruti Wagon R 1.0,Maruti,2017,61059,Petrol,Manual,4594,235000,9,Mumbai
Maruti Wagon R 1.0,Maruti,2014,61049,Petrol,Manual,6841,206000,12,Mumbai
Mahindra XUV500,Mahindra,2012,97804,Diesel,Manual,6841,272000,14,Mumbai
Tata Safari,Tata,2011,189061,Diesel,Manual,6841,76000,15,Mumbai
Maruti Wagon R 1.0,Maruti,2014,192373,Petrol,Manual,7739,233000,12,Mumbai
Maruti Ertiga,Maruti,2013,136770,Petrol,Manual,16052,341000,13,Mumbai
Hyundai i10,Hyundai,2013,42622,Petrol,Manual,8520,181000,13,Mumbai
Tata TIGOR,Tata,2025,9891,Petrol,Auto,14554,850000,1,Mumbai
Hyundai AURA,Hyundai,2021,44928,Petrol,Manual,9232,523000,5,Mumbai
Mahindra Xylo,Mahindra,2013,122867,Diesel,Manual,19902,224000,13,Mumbai
Ford Figo,Ford,2011,72120,Petrol,Manual,19902,78000,15,Mumbai
Tata Tiago,Tata,2018,87970,Petrol,Manual,4643,263000,8,Mumbai
Hyundai Verna,Hyundai,2018,84319,Petrol,Auto,10221,579000,8,Mumbai
Maruti Swift Dzire,Maruti,2012,135708,Petrol,Manual,19547,220000,14,Mumbai
Maruti Swift,Maruti,2013,118527,Petrol,Manual,12192,259000,13,Mumbai
Hyundai Eon,Hyundai,2011,90342,Petrol,Manual,12192,131000,15,Mumbai
Maruti Wagon R 1.0,Maruti,2012,119390,Petrol,Manual,13949,157000,14,Mumbai
Honda Brio,Honda,2013,69544,Petrol,Manual,6826,145000,13,Mumbai
Hyundai i10,Hyundai,2012,143092,Petrol,Manual,11995,135000,14,Mumbai
Hyundai i20,Hyundai,2011,170041,Petrol,Manual,11995,100000,15,Mumbai
Maruti FRONX,Maruti,2023,25000,Petrol,Auto,12763,723000,3,Mumbai
Maruti Ertiga,Maruti,2018,101860,Petrol,Manual,14459,650000,8,Mumbai
Maruti Wagon R 1.0,Maruti,2013,112244,Petrol,Manual,8944,190000,13,Mumbai
Skoda Superb,Skoda,2012,62567,Petrol,Manual,19458,219000,14,Mumbai
Mercedes Benz A Class,Mercedes,2013,50547,Diesel,Auto,55442,624000,13,Mumbai
Maruti Celerio,Maruti,2017,152144,Petrol,Manual,6228,280000,9,Mumbai
Maruti Wagon R 1.0,Maruti,2013,114262,Petrol,Manual,9085,193000,13,Mumbai
Skoda Octavia,Skoda,2016,129524,Petrol,Auto,10922,491000,10,Mumbai
Volkswagen Vento,Volkswagen,2012,57580,Petrol,Manual,15549,175000,14,Mumbai
Volkswagen Vento,Volkswagen,2012,104890,Petrol,Manual,13949,157000,14,Mumbai
Honda Amaze,Honda,2013,134341,Diesel,Manual,19280,217000,13,Mumbai
Hyundai Elite i20,Hyundai,2016,122571,Petrol,Manual,6607,297000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2018,145560,Petrol,Manual,7029,316000,8,Mumbai
Honda Amaze,Honda,2014,92589,Petrol,Manual,7008,211000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2012,44232,Petrol,Manual,12083,136000,14,Mumbai
Skoda Rapid,Skoda,2012,50966,Petrol,Manual,11817,133000,14,Mumbai
Tata Zest,Tata,2015,88375,Petrol,Manual,4055,154000,11,Mumbai
Tata NEXON,Tata,2019,82218,Petrol,Manual,7855,445000,7,Mumbai
Hyundai Verna,Hyundai,2018,78603,Diesel,Auto,12669,648000,8,Mumbai
Volkswagen Vento,Volkswagen,2013,46021,Petrol,Auto,10827,229999,13,Mumbai
Tata Harrier,Tata,2020,96500,Diesel,Auto,18389,1074000,6,Mumbai
Maruti Wagon R 1.0,Maruti,2014,59172,Petrol,Manual,8304,250000,12,Mumbai
Maruti Alto 800,Maruti,2014,100694,Petrol,Manual,5613,169000,12,Mumbai
Maruti Swift Dzire,Maruti,2016,107524,Petrol,Auto,7741,348000,10,Mumbai
Honda Brio,Honda,2013,87069,Petrol,Manual,6967,148000,13,Mumbai
Hyundai Eon,Hyundai,2012,26974,Petrol,Manual,8885,100000,14,Mumbai
Tata ALTROZ,Tata,2021,41870,Petrol,Manual,8156,462000,5,Mumbai
Volkswagen Vento,Volkswagen,2013,79378,Petrol,Manual,11815,250999,13,Mumbai
Maruti Wagon R 1.0,Maruti,2014,100270,Petrol,Manual,8304,250000,12,Mumbai
Ford Figo,Ford,2012,84450,Diesel,Manual,8304,107000,14,Mumbai
Honda Amaze,Honda,2014,124702,Petrol,Manual,5779,174000,12,Mumbai
Tata NEXON,Tata,2019,42151,Petrol,Manual,8332,472000,7,Mumbai
Maruti Celerio,Maruti,2014,123521,Petrol,Manual,7772,234000,12,Mumbai
Tata Zest,Tata,2014,32195,Petrol,Manual,7540,227000,12,Mumbai
Toyota Corolla Altis,Toyota,2015,79271,Petrol,Manual,9533,362000,11,Mumbai
Tata TIGOR,Tata,2018,57869,Petrol,Manual,5649,320000,8,Mumbai
Maruti Swift,Maruti,2012,99878,Petrol,Manual,15815,178000,14,Mumbai
Honda Mobilio,Honda,2015,65726,Petrol,Manual,7637,290000,11,Mumbai
Maruti Wagon R 1.0,Maruti,2013,55495,Petrol,Manual,9368,199000,13,Mumbai
Tata TIGOR,Tata,2022,17388,Petrol,Manual,10486,594000,4,Mumbai
Toyota Etios Liva,Toyota,2013,43948,Petrol,Manual,9321,198000,13,Mumbai
Tata NEXON,Tata,2018,36168,Petrol,Manual,9568,542000,8,Mumbai
Chevrolet Spark,Chevrolet,2011,67983,Petrol,Manual,9568,60000,15,Mumbai
Maruti Celerio,Maruti,2015,68622,Petrol,Auto,7716,293000,11,Mumbai
Maruti Swift,Maruti,2012,193104,Diesel,Manual,7716,279000,14,Mumbai
Maruti Alto 800,Maruti,2013,50693,Petrol,Manual,7485,159000,13,Mumbai
Hyundai i10,Hyundai,2013,37720,Petrol,Manual,7061,150000,13,Mumbai
